id,answer
3714,Also
3715,over-priced under-yielding investments
3716,investment capital
3717,0
3718,order
3719,over-priced under-yielding investments
3720,0
3721,paper
3722,Southern California–based IndyMac
3723,Los Angeles
3724,0
3725,160 million
3726,concluded
3727,issued
3728,Mortgage-backed
3729,IndyMac warned
3730,Charles Schumer
3731,paper
3732,7 billion
3733,brokered deposits loss
3734,500 million
3735,1.55 billion
3736,7.5
3737,10.7 billion
3738,Charles Schumer
3739,unsafe
3740,secured liabilities
3741,US
3742,"10,000"
3743,citing liquidity concerns
3744,announced plans
3745,100
3746,0
3747,2008
3748,three
3749,Lehman
3750,money market funds
3751,commercial paper issued
3752,2008
3753,144.5 billion
3754,indicator
3755,Timothy Geithner
3756,traditional commercial banking sector
3757,entities
3758,explain
3759,0
3760,shadow banking system
3761,Brookings Institution
3762,artifact
3763,capital
3764,0
3765,broad
3766,futures markets signaling
3767,13 trillion
3768,13 trillion
3769,serious default risk
3770,Profit prospects look much worse
3771,0
3772,case
3773,Profit prospects look much worse
3774,paper
3775,clear global recession
3776,quarters
3777,Iceland ’ s
3778,paper
3779,consumption accounted
3780,14.4
3781,14.4
3782,0
3783,paper
3784,10
3785,251 billion
3786,"300,000"
3787,recommends
3788,reductions
3789,Arab World
3790,paper
3791,They entered
3792,The greatest impact
3793,remains
3794,10.1
3795,per work week declined
3796,property located
3797,1983
3798,gross domestic product came
3799,doesn ’ t address
3800,creates apparently risk-free assets
3801,regulations
3802,Johan Norberg
3803,European regulators introduced
3804,2009
3805,2009
3806,2008
3807,magazine declared ``
3808,declared
3809,0
3810,69
3811,The crisis completely overturned
3812,31
3813,Advanced economies led global economic growth prior
3814,Krugman
3815,2010
3816,``
3817,paper
3818,related lending took place
3819,collateralized debt obligation
3820,70 trillion
3821,0
3822,answered
3823,U.S. Treasury
3824,lending
3825,The collateralized debt obligation
3826,line received investment-grade ratings
3827,multiple mortgages
3828,theoretically
3829,0
3830,2008
3831,1.3 million
3832,2006
3833,9.2
3834,6.5
3835,6.5
3836,housing bubble
3837,excessive credit growth contributed greatly
3838,Lower interest rates encouraged borrowing
3839,current account deficit increased
3840,1.5
3841,foreign funds capital flowed
3842,running
3843,foreign funds capital flowed
3844,2004
3845,adjustable-rate mortgage
3846,asset prices generally move inversely
3847,raised
3848,financial assets dramatically declined
3849,events
3850,220
3851,63
3852,"1,600"
3853,'s standards increased ...
3854,Clayton
3855,"900,000"
3856,"900,000"
3857,showed
3858,"900,000"
3859,enticing borrowers
3860,Countrywide Financial
3861,consumer would
3862,interest charged would
3863,A classic bait-and-switch method
3864,Jerry Brown
3865,adjustable rate mortgages
3866,since
3867,0
3868,Initially
3869,paper
3870,Timothy Geithner
3871,bank regulation based
3872,paper
3873,even reinforced
3874,paper
3875,achieved using complex financial instruments
3876,Governments also bailed
3877,These instruments also made
3878,try
3879,five
3880,financial leverage see diagram
3881,capital requirements
3882,4.1 trillion
3883,100
3884,adverse economic conditions
3885,debt simultaneously
3886,Too many consumers attempting
3887,Hyman Minsky
3888,de-leverage simultaneously without significant declines
3889,Janet Yellen
3890,``
3891,turn
3892,workers
3893,spread
3894,The term financial innovation refers
3895,also
3896,CDS
3897,paper
3898,products expanded dramatically
3899,0
3900,20 billion
3901,Q1 2004
3902,level
3903,20 billion
3904,ease
3905,This boom
3906,With increasing distance
3907,paper
3908,2005
3909,paper
3910,additional risk
3911,enabled
3912,would
3913,would
3914,reasons
3915,risk inherent
3916,102bn
3917,32
3918,450bn
3919,usage
3920,paper
3921,paper
3922,180 billion
3923,event party
3924,George Soros
3925,paper
3926,Similarly
3927,0
3928,0
3929,0
3930,2006
3931,World Scientific
3932,''
3933,reports relevant warnings
3934,0
3935,explain
3936,President
3937,shadow banking system
3938,borrowed short-term
3939,2007
3940,2007
3941,0
3942,``
3943,2009
3944,Mark Zandi
3945,``
3946,paper
3947,peaked
3948,'s
3949,commodity prices followed
3950,50
3951,plunging
3952,U.S
3953,An increase
3954,Michael Greenberger
3955,0
3956,paper
3957,0
3958,In testimony
3959,Margunn Bjørnholt
3960,revealed
3961,call
3962,reshaping
3963,Alan Greenspan
3964,2005
3965,0
3966,US Federal Reserve
3967,offer generous compensation
3968,Raghuram Rajan
3969,mainstream economists except
3970,0
3971,economic school regarded
3972,testimony confessed
3973,A cover story
3974,A cover story
3975,'s online business journal examines
3976,Nouriel Roubini
3977,ridiculed
3978,Nassim Nicholas Taleb
3979,``
3980,warning
3981,banking stocks
3982,Phil Dow
3983,50
3984,since
3985,Floyd Norris
3986,medium-sized
3987,0
3988,2007
3989,One
3990,indication
3991,paper
3992,Appraisals obtained
3993,IndyMac often made loans without verification
3994,poor credit histories
3995,involvement
3996,0
3997,surveyed
3998,77
3999,77
4000,hand
4001,0.1
4002,0.1
4003,0.1
4004,launched numbers predicting
4005,European Central Bank
4006,expand money supplies
4007,spending
4008,enable
4009,institutions
4010,self-reinforcing decline
4011,This credit freeze brought
4012,2.5 trillion
4013,1.5 trillion
4014,Joseph Stiglitz
4015,intended
4016,key advisers introduced
4017,series
4018,proposed additional regulations limiting
4019,Paul Volcker
4020,Obama
4021,2010
4022,0
4023,though
4024,obligation
4025,bailout
4026,2008
4027,manifested
4028,U.S
4029,manifested
4030,financial assets dramatically declined
4031,American Recovery
4032,bundled subprime mortgages based
4033,paper
4034,adequate capital holdings
4035,U.S. Financial Crisis Inquiry Commission
4036,Glass-Steagall Act
4037,paper
4038,governments
4039,regulatory practices
4040,number
4041,number
4042,0
4043,0
4044,collateralized debt obligations
4045,0
4046,providing
4047,The ongoing foreclosure epidemic
4048,housing market
4049,U.S
4050,paper
4051,U.S
4052,factors caused
4053,1970s
4054,activities
4055,MBS
4056,absorb large loan defaults
4057,0
4058,0
4059,These losses impacted
4060,2011
4061,reported
4062,failure
4063,paper
4064,paper
4065,tough competition
4066,paper
4067,intense competition
4068,2004–2007
4069,0
4070,six
4071,Paul Krugman
4072,government affordable housing policy
4073,loans originated
4074,six
4075,6
4076,Edward Pinto
4077,Fannie Mae
4078,belief
4079,6
4080,0
4081,safety
4082,administration
4083,many
4084,0
4085,-covered lenders
4086,467 billion
4087,paper
4088,fully
4089,fully
4090,1995
4091,4.5 trillion
4092,paper
4093,concluded
4094,1995
4095,Essentially
4096,synthetic
4097,0
4098,Essentially
4099,paper
4100,supported
4101,low
4102,reason
4103,1997–2007
4104,every bubble—even
4105,real estate entrepreneurs—Augustus
4106,two
4107,brothers decided
4108,Sam Houston
4109,1836
4110,Allen
4111,1836
4112,25
4113,city 's population
4114,forty-nine
4115,port decreased
4116,constructed along
4117,0
4118,1942
4119,Due
4120,'s economic base
4121,petroleum
4122,petroleum industry
4123,defense jobs
4124,established
4125,1986
4126,1980s
4127,late
4128,increased
4129,population boom ended abruptly
4130,0
4131,made efforts
4132,0
4133,The space industry also suffered
4134,'s land surface
4135,river deposits formed
4136,oil
4137,water-deposited layer
4138,sometimes black
4139,'s land surface
4140,clay shales
4141,diverse cultures
4142,The thick
4143,These sediments consist
4144,located
4145,1970s—many
4146,tallest structure
4147,A succession
4148,Texas
4149,gone
4150,formerly
4151,A succession
4152,Commerce Tower
4153,43 million
4154,''
4155,92
4156,Forty
4157,13
4158,13
4159,2006
4160,third
4161,92
4162,Forty
4163,13
4164,diverse cultures
4165,annual
4166,0
4167,diverse cultures
4168,five
4169,annual
4170,20
4171,0
4172,Pride Parade
4173,five
4174,'s economic base
4175,"56,405"
4176,The city also
4177,'s
4178,0
4179,"56,405"
4180,Minute
4181,METRO began light rail service
4182,water park located north
4183,ranked
4184,Sylvester Turner
4185,The city
4186,0
4187,'s mayor serves
4188,official representative
4189,The city
4190,state
4191,city controller
4192,0
4193,The current mayor
4194,one
4195,Houston–The Woodlands–Sugar Land
4196,Houston–The Woodlands–Sugar Land
4197,Houston–The Woodlands–Sugar Land
4198,0
4199,United States
4200,newstalk radio
4201,newstalk radio
4202,Public Broadcasting
4203,The stations broadcast
4204,distinct state universities
4205,iˈhjuːstən
4206,also
4207,United States
4208,City
4209,HYOO-stən
4210,area
4211,2.239 million
4212,fourth
4213,founded
4214,politically diverse city
4215,inland converged
4216,served
4217,headquarters
4218,railroad center
4219,area residents evacuated
4220,United States
4221,"150,000"
4222,Galveston Island
4223,2008
4224,United States
4225,Though
4226,also
4227,sparing
4228,"42,697"
4229,Center
4230,Port
4231,tenth among
4232,largest
4233,beginning
4234,active visual
4235,active visual
4236,Houston Theater District
4237,also home
4238,Hall—home
4239,second-largest concentration
4240,Bayou Music Center
4241,official visitors center
4242,Houston
4243,'s
4244,Dash
4245,downtown
4246,NRG Astrodome
4247,NRG Stadium
4248,Super
4249,St. Thomas
4250,nationally recognized
4251,total enrollment
4252,0
4253,affiliated
4254,world 's
4255,49
4256,0
4257,49
4258,one
4259,Continental Airlines
4260,became
4261,Bush
4262,700
4263,2007
4264,also leading
4265,United States
4266,Houston–The Woodlands–Sugar Land MSA
4267,1860
4268,described
4269,mild winters
4270,January
4271,serves
4272,5
4273,However
4274,0
4275,0
4276,"40,000"
4277,Houston
4278,80.5
4279,0
4280,known
4281,1837
4282,serves
4283,politically diverse city
4284,distinct state universities
4285,The city
4286,one
4287,United States–Mexico
4288,five
4289,Since
4290,Texas
4291,development
4292,1910
4293,Theodore Roosevelt
4294,miles
4295,0
4296,distinct state universities
4297,temperate grassland
4298,city
4299,106.5
4300,106.5
4301,humidity usually yields
4302,Winds
4303,The coldest temperature officially recorded
4304,serves
4305,Much
4306,Democratic
4307,62
4308,68
4309,26
4310,25
4311,25
4312,2010
4313,Downtown
4314,gross domestic product exceeding
4315,gross domestic product exceeding
4316,26
4317,26
4318,production
4319,nursing schools
4320,U.S
4321,renowned psychiatric treatment center
4322,hospital system
4323,hospital system
4324,city
4325,two
4326,2008
4327,appeared
4328,U.S
4329,0
4330,within
4331,Houston Community College System
4332,The northwestern
4333,southeastern portion
4334,0
4335,inland converged
4336,'' running
4337,0
4338,2012
4339,The second-largest commercial airport
4340,recognized
4341,two
4342,since
4343,one
4344,300
4345,active faults estimated
4346,water
4347,runs
4348,These faults also tend
4349,incorporated
4350,ward system
4351,Locations
4352,predate
4353,totaling
4354,Centered
4355,0
4356,Texas
4357,"2,100,000"
4358,designed landmark
4359,politically diverse city
4360,'s economic base
4361,global city
4362,exports
4363,110.3 billion
4364,received top ranking
4365,2008
4366,according
4367,year
4368,2010
4369,sports teams
4370,TDECU
4371,1962
4372,Major League Baseball
4373,1965
4374,At-large council members represent
4375,five
4376,At-large council members represent
4377,At-large council members represent
4378,At-large council members represent
4379,"40,000"
4380,branch campuses
4381,Four
4382,Located
4383,one
4384,served
4385,0
4386,1995
4387,Bill Hobby
4388,served
4389,Houston Community College System
4390,The innermost loop
4391,km
4392,encircles
4393,encircles
4394,The primary city airport
4395,0
4396,ten
4397,stands
4398,The primary city airport
4399,'s highest railways
4400,The range stretches
4401,higher altitudes
4402,well-known peaks
4403,ft
4404,range affects
4405,ibex live
4406,abundance
4407,goes back
4408,glacier
4409,Celtic La Tène
4410,Hannibal
4411,one
4412,kept
4413,high villages
4414,120 million
4415,early
4416,Latin Alpes
4417,Virgil
4418,Celtic
4419,non-Indo-European origin
4420,country
4421,''
4422,language ``
4423,It 's likely weasel words
4424,It 's likely weasel words
4425,The mean height
4426,grazing pastures
4427,0
4428,words
4429,speaking regions
4430,ranges
4431,mountain peaks
4432,The range stretches
4433,greatest alpine territory
4434,glacial trough
4435,easterly portion
4436,'s highest railways
4437,makes classification
4438,Stefan Schmid
4439,general classification
4440,Mediterranean Sea
4441,Saussure
4442,0
4443,"4,049"
4444,'s highest railways
4445,'s highest railways
4446,Alps
4447,Upon reaching
4448,Alps
4449,medieval period hospices
4450,medieval period hospices
4451,follows
4452,use
4453,Zillertal Alps
4454,Wildlife
4455,Napoleon Bonaparte
4456,'s highest railways
4457,0
4458,18th
4459,geosynclines
4460,used
4461,18th
4462,single tectonic plate
4463,0
4464,Mesozoic Era
4465,caused
4466,marine sedimentary rocks
4467,0
4468,erosion
4469,well-developed
4470,late-stage orogeny causing
4471,tectonic events
4472,Alps
4473,Helveticum
4474,Europe
4475,underwent
4476,two
4477,Cenozoic Era
4478,0
4479,``
4480,affected
4481,0
4482,layers
4483,European
4484,topped
4485,Matterhorn
4486,folded
4487,high peaks
4488,orogenic belt
4489,`` official ''
4490,`` official ''
4491,The list includes
4492,1786
4493,common bird
4494,1788
4495,century
4496,Karl Blodig
4497,1788
4498,1788
4499,0
4500,reached
4501,1938
4502,minerals
4503,Celtic tribes settled
4504,coins
4505,furnishes high-quality iron ore
4506,Slovenia
4507,hundreds
4508,18th
4509,Leonhard Euler
4510,crystal hunting
4511,David Friedrich Wiser
4512,Other meals
4513,This causes erosion
4514,Louis Agassiz
4515,naturalist
4516,studied glacier movement
4517,1840s
4518,found
4519,Inn
4520,valley
4521,valley
4522,piles
4523,glacier
4524,fan-like shape
4525,movement causes
4526,The cracking creates unpredictable
4527,break resulting
4528,avalanche
4529,120
4530,areas whereas
4531,mi
4532,break resulting
4533,1850
4534,1850
4535,provide lowland
4536,90
4537,0
4538,80
4539,500
4540,headwaters
4541,major tributaries flowing
4542,Mediterranean Sea
4543,second
4544,originates
4545,'s chapel
4546,south side
4547,higher altitudes
4548,0
4549,snowmaking
4550,snowmaking
4551,Alps
4552,cold climates similar
4553,atmosphere causes
4554,moisture
4555,The severe weather
4556,Alps
4557,Numerous weather stations
4558,Italy
4559,'s highest railways
4560,receive high precipitation experience periodic flooding
4561,The mean precipitation
4562,ft
4563,snowfall begins
4564,five
4565,colline zone
4566,The lowest zone
4567,Alpine
4568,extending
4569,climate change
4570,trend toward increased temperatures
4571,Various models
4572,Thirteen thousand
4573,habitat
4574,chief deciduous trees—oak
4575,Farming
4576,prefers acidic soil
4577,tree line
4578,The alpine area fluctuates greatly
4579,gentian grow
4580,Alpine plants
4581,0
4582,form isolated cushions
4583,ft
4584,King
4585,Edelweiss
4586,stressful climatic conditions give way
4587,Origanum vulgare
4588,useful medicinal
4589,Human interference
4590,deciduous trees
4591,The vegetation
4592,underlying tundra
4593,"30,000"
4594,ranging
4595,"30,000"
4596,alpine ibex
4597,alpine ibex
4598,The ibex live
4599,living
4600,last bear
4601,Many rodents
4602,Marmots live almost exclusively
4603,They hibernate
4604,alpine chough
4605,vipers live
4606,hibernate underground
4607,The high-altitude
4608,Brown trout
4609,Alps
4610,species
4611,large
4612,habitats
4613,indigenous
4614,insects show evidence
4615,'s highest railways
4616,1970s
4617,"10,000"
4618,human habitation
4619,culture shows evidence
4620,Standing stones
4621,5000
4622,0
4623,1991
4624,Ötzi
4625,1000
4626,eastern regions
4627,west
4628,Celtic tribes settled
4629,mountain tribes—they
4630,218
4631,Hannibal
4632,built roads along
4633,mountains
4634,121
4635,121
4636,58
4637,gradually settled
4638,0
4639,Carolingian Empire
4640,excellent examples
4641,Chillon
4642,power struggles
4643,northern
4644,east
4645,Switzerland
4646,Napoleonic Wars
4647,Napoleon
4648,1798
4649,1798
4650,0
4651,Savoy
4652,Savoy
4653,Napoléon Bonaparte
4654,Alps
4655,0
4656,0
4657,9th
4658,Dragon
4659,cave
4660,cave may
4661,people
4662,France
4663,France
4664,The knight reached
4665,1492
4666,18th
4667,Conrad Gessner
4668,1740–1799
4669,0
4670,Jean-Jacques Rousseau
4671,Albrecht von Haller
4672,0
4673,visitors came
4674,three
4675,wrote
4676,0
4677,Austrian-born
4678,Austrian-born
4679,established
4680,0
4681,Reich
4682,France
4683,Switzerland
4684,0
4685,Adolf Hitler
4686,Italy
4687,found stored
4688,troops found
4689,The population
4690,plateaus
4691,forestry continue
4692,medieval period hospices
4693,0
4694,countries
4695,although
4696,became less dominant
4697,steep
4698,0
4699,Cheesemaking
4700,45
4701,become somewhat mechanized
4702,0
4703,0
4704,live
4705,second-floor bedrooms benefit
4706,Bernese Oberland
4707,Chalets often face south
4708,The typical
4709,0
4710,stube
4711,Other meals
4712,Furniture
4713,Roofs
4714,Such chalets
4715,40
4716,19
4717,ancient
4718,common bird
4719,'s highest railways
4720,"50,000"
4721,much
4722,120 million
4723,0
4724,20th
4725,20th
4726,downhill skiing became
4727,three
4728,three
4729,three
4730,1930
4731,1924
4732,1970s
4733,1970s
4734,'s highest railways
4735,0
4736,6 million
4737,0
4738,tunnels built
4739,'s highest railways
4740,France
4741,Alps
4742,0
4743,motorways
4744,Europe
4745,help·info
4746,municipality
4747,Shanghai
4748,north
4749,Hangzhou Bay Bridge
4750,flows past
4751,former name
4752,usually glossed
4753,The province 's name derives
4754,former name
4755,Neolithic
4756,Neolithic
4757,archeological sites
4758,Liangzhu
4759,shows high frequencies
4760,0
4761,0
4762,northern
4763,Yu
4764,bears bird-worm seal script
4765,Qin Empire
4766,Xiang Yu
4767,area returned
4768,Xiang Yu
4769,'s rebellion
4770,220–280
4771,warlords
4772,defeat
4773,removal
4774,Vietnam
4775,Three
4776,part
4777,Wu
4778,Kingdoms
4779,蜀
4780,Jiankang
4781,metropolitan center
4782,former name
4783,Qiangtang
4784,three
4785,0
4786,181–234
4787,Three
4788,agrarian lands
4789,181–234
4790,1279
4791,remained
4792,Sui
4793,became
4794,960
4795,1127
4796,capital
4797,1279
4798,city
4799,area
4800,thick unctuous glaze
4801,kilns declined
4802,ceramic production
4803,increasingly large vessels
4804,'idle
4805,'music
4806,'small
4807,usually glossed
4808,``
4809,navy defeated
4810,1843
4811,signed
4812,Taiping Heavenly Kingdom
4813,1876
4814,World War II
4815,0
4816,"250,000"
4817,eventually made
4818,much
4819,1949
4820,1949
4821,1966–76
4822,1966–69
4823,The agricultural policy favoring grain production
4824,provinces due
4825,potential flooding
4826,capitalist development
4827,Northeast Zhejiang
4828,part
4829,consists mostly
4830,consists mostly
4831,west
4832,"1,929"
4833,"1,929"
4834,province lies
4835,became
4836,Major rivers include
4837,Well-known lakes include
4838,Well-known lakes include
4839,three thousand
4840,third largest
4841,also many bays
4842,four
4843,Spring starts
4844,eleven
4845,90
4846,761
4847,Jinhua
4848,called ``
4849,The politics
4850,0
4851,0
4852,colloquially termed
4853,dual party-government system like
4854,1949-1952
4855,However
4856,1967
4857,1956-1968
4858,1980
4859,``
4860,The main cash crops include jute
4861,The main cash crops include jute
4862,also
4863,Zhoushan
4864,Zhoushan
4865,Hangzhou Bay Bridge
4866,Cixi
4867,Wenzhou
4868,Cixi
4869,followed
4870,model ''
4871,North Zhejiang
4872,reached
4873,3.20 trillion
4874,Thursday
4875,Hongxiao Village
4876,eight
4877,two
4878,Chen Hongming
4879,Han
4880,make
4881,Another religion present
4882,Yue
4883,Lishui
4884,Chinese Buddhism
4885,involved
4886,cults
4887,population believes
4888,either irreligious
4889,recognised folk religion
4890,"1,400"
4891,Buddhism
4892,recognised folk religion
4893,recognised folk religion
4894,400
4895,150
4896,provinces
4897,'s
4898,Catholicism arrived
4899,2014
4900,``
4901,cases
4902,folk religion temples
4903,An exemplary case
4904,years
4905,including virtually
4906,0
4907,shamanism practiced
4908,Islam arrived
4909,extremely diverse
4910,Wu
4911,Anhui
4912,Huizhou
4913,agrarian lands
4914,1949
4915,local dialects
4916,1978
4917,people
4918,lingua francas
4919,越劇
4920,originated
4921,0
4922,0
4923,0
4924,Chinese
4925,Chinese
4926,also renowned
4927,also renowned
4928,subdivided
4929,neighbouring south
4930,neighbouring south
4931,neighboring south
4932,etc
4933,Jiangsu
4934,forced
4935,seven
4936,0
4937,separate branch
4938,emphasized
4939,three
4940,0
4941,civilian
4942,0
4943,0
4944,twelve
4945,particularly
4946,core functions
4947,'s readiness
4948,national security
4949,national security
4950,actions
4951,ability
4952,actions
4953,0
4954,titles
4955,0
4956,security
4957,function
4958,accidental use
4959,overall
4960,one
4961,CCDR
4962,mission ''
4963,countering air
4964,1940s
4965,mission comprises
4966,Counterair
4967,mission comprises
4968,It includes
4969,mission comprises
4970,degree
4971,Space superiority may
4972,0
4973,Space superiority may
4974,space
4975,space environment
4976,This mission area includes
4977,0
4978,techniques
4979,It includes
4980,It includes
4981,It includes
4982,responsive operations ensuring information integrity
4983,The cyberspace support mission incorporates
4984,1940s
4985,CND
4986,controlling forces
4987,0
4988,This core function includes
4989,operations
4990,development
4991,``
4992,0
4993,Special operations
4994,A major goal
4995,`` operations conducted
4996,Special operations
4997,AFDD
4998,materiel
4999,demonstrates resolve
5000,airlift provides
5001,Aeromedical evacuation forces
5002,``
5003,Aeromedical evacuation forces
5004,0
5005,Recovery
5006,PR
5007,PR also enhances
5008,US
5009,Humanitarian
5010,forces
5011,`` programs conducted
5012,Humanitarian assistance provided
5013,interacting
5014,devoted
5015,interacting
5016,words
5017,described
5018,0
5019,one
5020,"68,000"
5021,CCDR
5022,Harry S Truman
5023,Department
5024,1949
5025,Many
5026,0
5027,aeronautics
5028,2000s
5029,Winslow Wheeler
5030,2008
5031,placed
5032,include
5033,Basic Military Training
5034,0
5035,undertook
5036,undertook
5037,"330,000"
5038,flight
5039,Michael Wynne
5040,Under Secretary
5041,This followed
5042,Vice Chief
5043,24
5044,ground many
5045,0
5046,active duty
5047,CCDR
5048,replace
5049,overall reduction
5050,208 million
5051,0
5052,0
5053,0
5054,Defense
5055,Despite
5056,0
5057,``
5058,0
5059,0
5060,``
5061,Air
5062,aerospace forces
5063,The workhorses
5064,also vary
5065,also vary
5066,enlisted positions augmented
5067,CCDR
5068,Explosive Ordnance Disposal
5069,agents
5070,enlisted positions augmented
5071,Other career fields
5072,one
5073,3E8X1
5074,Officer technical training conducted
5075,aeronautically-rated officers conducted
5076,enlisted airmen
5077,granted based
5078,Enlisted promotions
5079,USAF rank
5080,CCDR
5081,officer promotions
5082,virtually guaranteed
5083,0
5084,Enlisted promotions
5085,selection board
5086,Air Force Personnel Center
5087,21
5088,major
5089,United States
5090,1947
5091,1958
5092,1959
5093,Enlisted members
5094,E-4
5095,E-4
5096,category
5097,category
5098,0
5099,0
5100,completed
5101,military
5102,``
5103,1947
5104,1993
5105,Enlisted members wear sleeve insignia
5106,used
5107,also
5108,Authorized badges include
5109,one
5110,Officers may
5111,USAF rank
5112,Texas
5113,concept
5114,0
5115,COT
5116,uniform
5117,uniform
5118,Fight
5119,cardiovascular respiratory fitness
5120,cardiovascular respiratory fitness
5121,A passing score
5122,designed
5123,attack targets
5124,possible
5125,possible
5126,close air support
5127,attack targets
5128,question
5129,attack targets
5130,muddied
5131,US
5132,1990s
5133,1980s
5134,B-1B
5135,another
5136,projected
5137,military equipment
5138,essential part
5139,Air Force
5140,LC-130H
5141,former weather reconnaissance aircraft
5142,deny
5143,used
5144,used
5145,Electronic WarfareJamming
5146,i.e
5147,The fighter aircraft
5148,distinction
5149,retained
5150,QF-4
5151,These extant
5152,KC-10
5153,USAF
5154,The fighter aircraft
5155,The fighter aircraft
5156,Robert Gates
5157,specifically
5158,0
5159,essential part
5160,Many
5161,U.S
5162,officers
5163,needed
5164,Iraq War
5165,establish
5166,kept
5167,Many
5168,Many
5169,`` roof stomp ''
5170,`` roof stomp ''
5171,United States Air Force
5172,``
5173,squadron usually
5174,usually
5175,Fall
5176,issues
5177,2008
5178,Northwestern admitted
5179,Education City
5180,Law Review
5181,1855
5182,1869
5183,0
5184,While professional students
5185,Management
5186,downtown
5187,2008
5188,traditions long associated
5189,university
5190,three
5191,traditions long associated
5192,meeting
5193,0
5194,18
5195,three
5196,non-sectarian admissions
5197,November
5198,To raise funds
5199,0
5200,Frances Willard
5201,Frances Willard
5202,Northwestern fielded
5203,affiliated
5204,Law
5205,American Universities
5206,founding member
5207,began construction
5208,'s football stadium
5209,considered
5210,began construction
5211,Division I Basketball Championship
5212,World War II
5213,"50,000"
5214,G.I
5215,prominent anthropologist
5216,first
5217,two
5218,exonerated
5219,Lincoln Hall
5220,1980s
5221,Purple became
5222,university committee concluded
5223,Quaecumque
5224,phrase inscribed
5225,Purple became
5226,34.0
5227,Graduate School
5228,noticeably different atmospheres
5229,University
5230,University
5231,'s elevated train running
5232,taking
5233,Davis
5234,Noyes
5235,Ryan Field
5236,8.5
5237,master plan
5238,0
5239,finance
5240,United States
5241,programs
5242,Communication
5243,0
5244,operations
5245,offers bachelor 's degrees
5246,listed
5247,30
5248,awarded
5249,'s
5250,0
5251,Northwestern requires
5252,20
5253,"1,500"
5254,composted
5255,outlines plans
5256,privately owned
5257,0
5258,0
5259,sixteen
5260,0
5261,0
5262,While professional students
5263,"2,190"
5264,565
5265,"2,190"
5266,university
5267,0
5268,twelve
5269,four
5270,10-week
5271,201213
5272,Northwestern awards financial aid solely
5273,44
5274,received federal andor private loans
5275,2009–2010
5276,among
5277,among
5278,among
5279,among
5280,among
5281,selective ''
5282,2020
5283,ten
5284,50
5285,50
5286,Chicago Star Partnership
5287,Rahm Emanuel
5288,graduate
5289,Mayor
5290,four
5291,"99,000"
5292,Evanston
5293,part
5294,Africana
5295,1917
5296,communication
5297,550 million
5298,Richard Silverman
5299,247
5300,Research
5301,Policy Research
5302,Interdisciplinary Exploration
5303,Astrophysics
5304,Office
5305,30-hour
5306,9
5307,popularly
5308,0
5309,year
5310,also jingle keys
5311,students would throw marshmallows
5312,Rebecca Crown Center
5313,opposing team controls
5314,remains purple
5315,Two
5316,0
5317,organizes
5318,nine
5319,Chicago
5320,13 million
5321,afternoon
5322,Freshman Urban Program
5323,conjunction
5324,NCDC 's work
5325,39
5326,21
5327,18
5328,Cultural
5329,complex commonly referred
5330,Daily Northwestern
5331,Established
5332,Syllabus
5333,0
5334,Flipside
5335,Northwestern University School
5336,publishes
5337,four
5338,0
5339,0
5340,practitioners
5341,0
5342,publishes
5343,0
5344,January
5345,'s staffed writers
5346,``
5347,Northwestern
5348,0
5349,0
5350,0
5351,founded
5352,8
5353,8
5354,2011
5355,0
5356,12
5357,Welsh-Ryan Arena
5358,Northwestern 's athletic teams
5359,Northwestern 's athletic teams
5360,Northwestern 's athletic teams
5361,``
5362,0
5363,The mascot
5364,The mascot
5365,Furpaw
5366,deciding
5367,73
5368,34
5369,1996
5370,since
5371,Division I FBS
5372,two
5373,perjury related
5374,collapsed
5375,resigned following
5376,prevalence
5377,18
5378,The university employs
5379,George McGovern
5380,The university employs
5381,George McGovern
5382,notable alumni
5383,Howard Hanson
5384,Abraham Vereide
5385,Democratic
5386,Chicago
5387,0
5388,Northwestern 's
5389,Northwestern 's
5390,include
5391,1973
5392,38
5393,correspondent
5394,earned
5395,13
5396,Communication
5397,1876
5398,1883
5399,Feinberg School
5400,black charter member
5401,Feinberg School
5402,Christ
5403,Martin Luther
5404,one
5405,0
5406,active exclusively within
5407,In particular
5408,therefore
5409,Apostolic
5410,matters
5411,Individual denominations also
5412,Today
5413,Church
5414,Arminianism r gained supporters
5415,0
5416,0
5417,Protestants
5418,Baptist missionaries
5419,last several
5420,Christian
5421,Anglicanism
5422,This evangelical movement originated
5423,much
5424,reform
5425,This system
5426,0
5427,The use
5428,four
5429,everything taught
5430,protect
5431,main doctrines
5432,The necessity
5433,Today
5434,people
5435,later came
5436,learn enough
5437,'s doctrine
5438,sola fide epitomises
5439,Apostolic
5440,The second main principle
5441,The second main principle
5442,1790
5443,That caused
5444,Although
5445,lose
5446,Christ
5447,This system
5448,1170s
5449,1170s
5450,movement continues
5451,1130s
5452,Hussites defeated
5453,John Wycliffe
5454,five
5455,Hussites defeated
5456,Beginning
5457,1517
5458,concentrated upon
5459,selling
5460,door
5461,0
5462,view
5463,0
5464,1559
5465,Their thinking influenced
5466,Europe
5467,nicknamed
5468,remained
5469,1550s
5470,1572
5471,Henry II
5472,Huldrych Zwingli
5473,A long-standing resentment
5474,creating
5475,known
5476,known
5477,Henry VIII
5478,1534
5479,sometimes considered
5480,1540
5481,Henry
5482,party dedicated
5483,reform
5484,early
5485,early
5486,early
5487,0
5488,Protestantism
5489,John Knox
5490,Mary of Guise
5491,1560
